I_Code_Arrondissements	I_Region	I_Dep	I_Ar	I_Cheflieu	I_Tncc	I_Artmaj	I_Ncc	I_Armin	I_Nccent	ColResultInSnipet	Wiki_Url	Wiki_Name_Snipet	Wiki_name_arrondissement	Wiki_Coordinates_lat	Wiki_Coordinates_lon	W_Pays	W_Region	W_Departement	W_Chef-lieu	W_Code_arrondissement	W_Population	W_Densite	W_Superficie	W_Cantons	W_Communes	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr
74 4	84	74	4	74281	0		THONON-LES-BAINS		Thonon-les-Bains	20	/wiki/Arrondissement_de_Thonon-les-Bains	Arrondissement de Thonon-les-Bains	Arrondissement de Thonon-les-Bains	46.36916667	6.47222222	France	Auvergne-Rhône-Alpes	Haute-Savoie	Thonon-les-Bains	None	135 949 hab. (2011)	153 hab./km2	890,90 km2	7	68	Тонон-ле-Бен (округ)		Arrondissement of Thonon-les-Bains	Arrondissement Thonon-les-Bains	Okręg Thonon-les-Bains	Distrito de Thonon-les-Bains		Arrondissement di Thonon-les-Bains	Arrondissement Thonon-les-Bains				Arrondissement Thonon-les-Bains	Arondismentul Thonon-les-Bains			Thonon-les-Bains (obvod)				https://ru.wikipedia.org/wiki/Тонон-ле-Бен_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Thonon-les-Bains	https://de.wikipedia.org/wiki/Arrondissement_Thonon-les-Bains	https://pl.wikipedia.org/wiki/Okręg_Thonon-les-Bains	https://es.wikipedia.org/wiki/Distrito_de_Thonon-les-Bains		https://it.wikipedia.org/wiki/Arrondissement_di_Thonon-les-Bains	https://nl.wikipedia.org/wiki/Arrondissement_Thonon-les-Bains				https://cs.wikipedia.org/wiki/Arrondissement_Thonon-les-Bains	https://ro.wikipedia.org/wiki/Arondismentul_Thonon-les-Bains			https://sk.wikipedia.org/wiki/Thonon-les-Bains_(obvod)			
08 4	44	8	4	8490	0		VOUZIERS		Vouziers	1	/wiki/Arrondissement_de_Vouziers	Arrondissement de Vouziers	Arrondissement de Vouziers	49.4	4.7	France	Grand Est	Ardennes	Vouziers	08 4	22 398 hab. (2011)	16 hab./km2	1 412,2 km2	1 + 1 partiel	123	Вузье (округ)		Arrondissement of Vouziers	Arrondissement Vouziers	Okręg Vouziers	Distrito de Vouziers		Arrondissement di Vouziers	Arrondissement Vouziers				Arrondissement Vouziers	Arondismentul Vouziers			Vouziers (obvod)				https://ru.wikipedia.org/wiki/Вузье_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Vouziers	https://de.wikipedia.org/wiki/Arrondissement_Vouziers	https://pl.wikipedia.org/wiki/Okręg_Vouziers	https://es.wikipedia.org/wiki/Distrito_de_Vouziers		https://it.wikipedia.org/wiki/Arrondissement_di_Vouziers	https://nl.wikipedia.org/wiki/Arrondissement_Vouziers				https://cs.wikipedia.org/wiki/Arrondissement_Vouziers	https://ro.wikipedia.org/wiki/Arondismentul_Vouziers			https://sk.wikipedia.org/wiki/Vouziers_(obvod)			
91 2	11	91	2	91228	1		EVRY		Évry	1	/wiki/Arrondissement_d'Évry	Arrondissement d'Évry	Arrondissement d’Évry	48.6275	2.44138889	France	Île-de-France	Essonne	Évry	91 2	508 941 hab. (2011)	1 085 hab./km2	469 km2	17	52	Эври (округ)	Еврі (округ)	Arrondissement of Évry	Arrondissement Évry	Okręg Évry	Distrito de Évry		Arrondissement di Évry	Arrondissement Évry	Évry (Arrondissement)			Arrondissement Évry	Arondismentul Évry			Évry (obvod)				https://ru.wikipedia.org/wiki/Эври_(округ)	https://uk.wikipedia.org/wiki/Еврі_(округ)	https://en.wikipedia.org/wiki/Arrondissement_of_Évry	https://de.wikipedia.org/wiki/Arrondissement_Évry	https://pl.wikipedia.org/wiki/Okręg_Évry	https://es.wikipedia.org/wiki/Distrito_de_Évry		https://it.wikipedia.org/wiki/Arrondissement_di_Évry	https://nl.wikipedia.org/wiki/Arrondissement_Évry	https://da.wikipedia.org/wiki/Évry_(Arrondissement)			https://cs.wikipedia.org/wiki/Arrondissement_Évry	https://ro.wikipedia.org/wiki/Arondismentul_Évry			https://sk.wikipedia.org/wiki/Évry_(obvod)			
08 1	44	8	1	8105	0		CHARLEVILLE-MEZIERES		Charleville-Mézières	1	/wiki/Arrondissement_de_Charleville-Mézières	Arrondissement de Charleville-Mézières	Arrondissement de Charleville-Mézières	49.7667	4.71667	France	Grand Est	Ardennes	Charleville-Mézières	08 1	163 364 hab. (2011)	90 hab./km2	1 825 km2	17	160	Шарлевиль-Мезьер (округ)		Arrondissement of Charleville-Mézières	Arrondissement Charleville-Mézières	Okręg Charleville-Mézières	Distrito de Charleville-Mézières		Arrondissement di Charleville-Mézières	Arrondissement Charleville-Mézières				Arrondissement Charleville-Mézières	Arondismentul Charleville-Mézières			Charleville-Mézières (obvod)				https://ru.wikipedia.org/wiki/Шарлевиль-Мезьер_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Charleville-Mézières	https://de.wikipedia.org/wiki/Arrondissement_Charleville-Mézières	https://pl.wikipedia.org/wiki/Okręg_Charleville-Mézières	https://es.wikipedia.org/wiki/Distrito_de_Charleville-Mézières		https://it.wikipedia.org/wiki/Arrondissement_di_Charleville-Mézières	https://nl.wikipedia.org/wiki/Arrondissement_Charleville-Mézières				https://cs.wikipedia.org/wiki/Arrondissement_Charleville-Mézières	https://ro.wikipedia.org/wiki/Arondismentul_Charleville-Mézières			https://sk.wikipedia.org/wiki/Charleville-Mézières_(obvod)			
08 2	44	8	2	8362	0		RETHEL		Rethel	1	/wiki/Arrondissement_de_Rethel	Arrondissement de Rethel	Arrondissement de Rethel	49.5167	4.36667	France	Grand Est	Ardennes	Rethel	08 2	36 623 hab. (2011)	31 hab./km2	1 200 km2	2 + 1 partiel	101	Ретель (округ)		Arrondissement of Rethel	Arrondissement Rethel	Okręg Rethel	Distrito de Rethel		Arrondissement di Rethel	Arrondissement Rethel				Arrondissement Rethel	Arondismentul Rethel			Rethel (obvod)				https://ru.wikipedia.org/wiki/Ретель_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Rethel	https://de.wikipedia.org/wiki/Arrondissement_Rethel	https://pl.wikipedia.org/wiki/Okręg_Rethel	https://es.wikipedia.org/wiki/Distrito_de_Rethel		https://it.wikipedia.org/wiki/Arrondissement_di_Rethel	https://nl.wikipedia.org/wiki/Arrondissement_Rethel				https://cs.wikipedia.org/wiki/Arrondissement_Rethel	https://ro.wikipedia.org/wiki/Arondismentul_Rethel			https://sk.wikipedia.org/wiki/Rethel_(obvod)			
08 3	44	8	3	8409	0		SEDAN		Sedan	1	/wiki/Arrondissement_de_Sedan	Arrondissement de Sedan	Arrondissement de Sedan	49.7	4.93333333	France	Grand Est	Ardennes	Sedan	08 3	60 725 hab. (2011)	77 hab./km2	792 km2	4 + 1 partiel	79	Седан (округ)		Arrondissement of Sedan	Arrondissement Sedan	Okręg Sedan	Distrito de Sedán		Arrondissement di Sedan	Arrondissement Sedan				Arrondissement Sedan	Arondismentul Sedan			Sedan (obvod)				https://ru.wikipedia.org/wiki/Седан_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Sedan	https://de.wikipedia.org/wiki/Arrondissement_Sedan	https://pl.wikipedia.org/wiki/Okręg_Sedan	https://es.wikipedia.org/wiki/Distrito_de_Sedán		https://it.wikipedia.org/wiki/Arrondissement_di_Sedan	https://nl.wikipedia.org/wiki/Arrondissement_Sedan				https://cs.wikipedia.org/wiki/Arrondissement_Sedan	https://ro.wikipedia.org/wiki/Arondismentul_Sedan			https://sk.wikipedia.org/wiki/Sedan_(obvod)			
973 1	3	973	1	97302	0		CAYENNE		Cayenne	20	/wiki/Arrondissement_de_Cayenne	Arrondissement de Cayenne	Arrondissement de Cayenne	4.9166666666667	-52.316666666667	France	Guyane	Guyane	Cayenne	None	164 489 hab. (2014)	3,6 hab./km2	45 556 km2	16	14	Кайенна (округ)		Arrondissement of Cayenne	Arrondissement Cayenne	Okręg Kajenna	Distrito de Cayena		Arrondissement di Caienna	Arrondissement Cayenne			Arrondissement de Cayenne	Arrondissement Cayenne	Arondismentul Cayenne			Cayenne (obvod)				https://ru.wikipedia.org/wiki/Кайенна_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Cayenne	https://de.wikipedia.org/wiki/Arrondissement_Cayenne	https://pl.wikipedia.org/wiki/Okręg_Kajenna	https://es.wikipedia.org/wiki/Distrito_de_Cayena		https://it.wikipedia.org/wiki/Arrondissement_di_Caienna	https://nl.wikipedia.org/wiki/Arrondissement_Cayenne			https://sv.wikipedia.org/wiki/Arrondissement_de_Cayenne	https://cs.wikipedia.org/wiki/Arrondissement_Cayenne	https://ro.wikipedia.org/wiki/Arondismentul_Cayenne			https://sk.wikipedia.org/wiki/Cayenne_(obvod)			
75 1	11	75	1	75056	0		PARIS		Paris	1	/wiki/Arrondissement_de_Paris	Arrondissement de Paris	Arrondissement de Paris	None	None	France	Île-de-France	Paris	Paris	75 1	2 240 621 hab. (2012)	21 258 hab./km2	105,4 km2	20	1	Париж (округ)		Arrondissement of Paris				Arrondissement de Paris							Arondismentul Paris							https://ru.wikipedia.org/wiki/Париж_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Paris				https://pt.wikipedia.org/wiki/Arrondissement_de_Paris							https://ro.wikipedia.org/wiki/Arondismentul_Paris						
07 3	84	7	3	7324	0		TOURNON-SUR-RHONE		Tournon-sur-Rhône	1	/wiki/Arrondissement_de_Tournon-sur-Rhône	Arrondissement de Tournon-sur-Rhône	Arrondissement de Tournon-sur-Rhône	45.06472222	4.83694444	France	Auvergne-Rhône-Alpes	Ardèche	Tournon-sur-Rhône	07 3	135 786 hab. (2014)	73 hab./km2	1 858 km2	6 + 2 partiels	120	Турнон-сюр-Рон (округ)		Arrondissement of Tournon-sur-Rhône	Arrondissement Tournon-sur-Rhône	Okręg Tournon-sur-Rhône	Distrito de Tournon-sur-Rhône		Arrondissement di Tournon-sur-Rhône	Arrondissement Tournon-sur-Rhône				Arrondissement Tournon-sur-Rhône	Arondismentul Tournon-sur-Rhône			Tournon-sur-Rhône (obvod)				https://ru.wikipedia.org/wiki/Турнон-сюр-Рон_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Tournon-sur-Rhône	https://de.wikipedia.org/wiki/Arrondissement_Tournon-sur-Rhône	https://pl.wikipedia.org/wiki/Okręg_Tournon-sur-Rhône	https://es.wikipedia.org/wiki/Distrito_de_Tournon-sur-Rhône		https://it.wikipedia.org/wiki/Arrondissement_di_Tournon-sur-Rhône	https://nl.wikipedia.org/wiki/Arrondissement_Tournon-sur-Rhône				https://cs.wikipedia.org/wiki/Arrondissement_Tournon-sur-Rhône	https://ro.wikipedia.org/wiki/Arondismentul_Tournon-sur-Rhône			https://sk.wikipedia.org/wiki/Tournon-sur-Rhône_(obvod)			
25 3	27	25	3	25462	0		PONTARLIER		Pontarlier	1	/wiki/Arrondissement_de_Pontarlier	Arrondissement de Pontarlier	Arrondissement de Pontarlier	46.9	6.36667	France	Bourgogne-Franche-Comté	Doubs	Pontarlier	253	106 231 hab. (2011)	57 hab./km2	1 872 km2	5	149	Понтарлье (округ)		Arrondissement of Pontarlier	Arrondissement Pontarlier	Okręg Pontarlier	Distrito de Pontarlier		Arrondissement di Pontarlier	Arrondissement Pontarlier				Arrondissement Pontarlier	Arondismentul Pontarlier			Pontarlier (obvod)				https://ru.wikipedia.org/wiki/Понтарлье_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Pontarlier	https://de.wikipedia.org/wiki/Arrondissement_Pontarlier	https://pl.wikipedia.org/wiki/Okręg_Pontarlier	https://es.wikipedia.org/wiki/Distrito_de_Pontarlier		https://it.wikipedia.org/wiki/Arrondissement_di_Pontarlier	https://nl.wikipedia.org/wiki/Arrondissement_Pontarlier				https://cs.wikipedia.org/wiki/Arrondissement_Pontarlier	https://ro.wikipedia.org/wiki/Arondismentul_Pontarlier			https://sk.wikipedia.org/wiki/Pontarlier_(obvod)			
07 1	84	7	1	7132	0		LARGENTIERE		Largentière	1	/wiki/Arrondissement_de_Largentière	Arrondissement de Largentière	Arrondissement de Largentière	44.54	4.29138889	France	Auvergne-Rhône-Alpes	Ardèche	Largentière	07 1	98 821 hab. (2014)	39 hab./km2	2 511,32 km2	4 + 2 partiels	148	Ларжантьер (округ)		Arrondissement of Largentière	Arrondissement Largentière	Okręg Largentière	Distrito de Largentière		Arrondissement di Largentière	Arrondissement Largentière				Arrondissement Largentière	Arondismentul Largentière			Largentière (obvod)				https://ru.wikipedia.org/wiki/Ларжантьер_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Largentière	https://de.wikipedia.org/wiki/Arrondissement_Largentière	https://pl.wikipedia.org/wiki/Okręg_Largentière	https://es.wikipedia.org/wiki/Distrito_de_Largentière		https://it.wikipedia.org/wiki/Arrondissement_di_Largentière	https://nl.wikipedia.org/wiki/Arrondissement_Largentière				https://cs.wikipedia.org/wiki/Arrondissement_Largentière	https://ro.wikipedia.org/wiki/Arondismentul_Largentière			https://sk.wikipedia.org/wiki/Largentière_(obvod)			
26 3	84	26	3	26362	0		VALENCE		Valence	20	/wiki/Arrondissement_de_Valence	Arrondissement de Valence	Arrondissement de Valence	44.92305556	4.88666667	France	Auvergne-Rhône-Alpes	Drôme	Valence	None	308 450 hab. (2011)	164 hab./km2	1 884 km2	16	122	Валанс (округ)		Arrondissement of Valence	Arrondissement Valence	Okręg Valence	Distrito de Valence		Arrondissement di Valence	Arrondissement Valence				Arrondissement Valence	Arondismentul Valence			Valence (obvod)				https://ru.wikipedia.org/wiki/Валанс_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Valence	https://de.wikipedia.org/wiki/Arrondissement_Valence	https://pl.wikipedia.org/wiki/Okręg_Valence	https://es.wikipedia.org/wiki/Distrito_de_Valence		https://it.wikipedia.org/wiki/Arrondissement_di_Valence	https://nl.wikipedia.org/wiki/Arrondissement_Valence				https://cs.wikipedia.org/wiki/Arrondissement_Valence	https://ro.wikipedia.org/wiki/Arondismentul_Valence			https://sk.wikipedia.org/wiki/Valence_(obvod)			
73 2	84	73	2	73065	0		CHAMBERY		Chambéry	20	/wiki/Arrondissement_de_Chambéry	Arrondissement de Chambéry	Arrondissement de Chambéry	45.566666666667	5.9166666666667	France	Auvergne-Rhône-Alpes	Savoie	Chambéry	None	263 430 hab. (2011)	166 hab./km2	1 586 km2	11 + une fraction	155	Шамбери (округ)		Arrondissement of Chambéry	Arrondissement Chambéry	Okręg Chambéry	Distrito de Chambéry		Arrondissement di Chambéry	Arrondissement Chambéry				Arrondissement Chambéry	Arondismentul Chambéry			Chambéry (obvod)				https://ru.wikipedia.org/wiki/Шамбери_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Chambéry	https://de.wikipedia.org/wiki/Arrondissement_Chambéry	https://pl.wikipedia.org/wiki/Okręg_Chambéry	https://es.wikipedia.org/wiki/Distrito_de_Chambéry		https://it.wikipedia.org/wiki/Arrondissement_di_Chambéry	https://nl.wikipedia.org/wiki/Arrondissement_Chambéry				https://cs.wikipedia.org/wiki/Arrondissement_Chambéry	https://ro.wikipedia.org/wiki/Arondismentul_Chambéry			https://sk.wikipedia.org/wiki/Chambéry_(obvod)			
73 3	84	73	3	73248	0		SAINT-JEAN-DE-MAURIENNE		Saint-Jean-de-Maurienne	20	/wiki/Arrondissement_de_Saint-Jean-de-Maurienne	Arrondissement de Saint-Jean-de-Maurienne	Arrondissement de Saint-Jean-de-Maurienne	45.272777777778	6.3483333333333	France	Auvergne-Rhône-Alpes	Savoie	Saint-Jean-de-Maurienne	None	44 204 hab. (2011)	22 hab./km2	1 976 km2	2 + une fraction	62	Сен-Жан-де-Морьен (округ)		Arrondissement of Saint-Jean-de-Maurienne	Arrondissement Saint-Jean-de-Maurienne	Okręg Saint-Jean-de-Maurienne	Distrito de Saint-Jean-de-Maurienne		Arrondissement di San Giovanni di Moriana	Arrondissement Saint-Jean-de-Maurienne				Arrondissement Saint-Jean-de-Maurienne	Arondismentul Saint-Jean-de-Maurienne			Saint-Jean-de-Maurienne (obvod)				https://ru.wikipedia.org/wiki/Сен-Жан-де-Морьен_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Saint-Jean-de-Maurienne	https://de.wikipedia.org/wiki/Arrondissement_Saint-Jean-de-Maurienne	https://pl.wikipedia.org/wiki/Okręg_Saint-Jean-de-Maurienne	https://es.wikipedia.org/wiki/Distrito_de_Saint-Jean-de-Maurienne		https://it.wikipedia.org/wiki/Arrondissement_di_San_Giovanni_di_Moriana	https://nl.wikipedia.org/wiki/Arrondissement_Saint-Jean-de-Maurienne				https://cs.wikipedia.org/wiki/Arrondissement_Saint-Jean-de-Maurienne	https://ro.wikipedia.org/wiki/Arondismentul_Saint-Jean-de-Maurienne			https://sk.wikipedia.org/wiki/Saint-Jean-de-Maurienne_(obvod)			
47 4	75	47	4	47195	0		NERAC		Nérac	1	/wiki/Arrondissement_de_Nérac	Arrondissement de Nérac	Arrondissement de Nérac	44.13333333	0.33333333	France	Nouvelle-Aquitaine	Lot-et-Garonne	Nérac	47 4	39 082 hab. (2011)	28 hab./km2	1 400 km2	7	58	Нерак (округ)		Arrondissement of Nérac	Arrondissement Nérac	Okręg Nérac	Distrito de Nérac		Arrondissement di Nérac	Arrondissement Nérac				Arrondissement Nérac	Arondismentul Nérac			Nérac (obvod)				https://ru.wikipedia.org/wiki/Нерак_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Nérac	https://de.wikipedia.org/wiki/Arrondissement_Nérac	https://pl.wikipedia.org/wiki/Okręg_Nérac	https://es.wikipedia.org/wiki/Distrito_de_Nérac		https://it.wikipedia.org/wiki/Arrondissement_di_Nérac	https://nl.wikipedia.org/wiki/Arrondissement_Nérac				https://cs.wikipedia.org/wiki/Arrondissement_Nérac	https://ro.wikipedia.org/wiki/Arondismentul_Nérac			https://sk.wikipedia.org/wiki/Nérac_(obvod)			
47 3	75	47	3	47323	0		VILLENEUVE-SUR-LOT		Villeneuve-sur-Lot	1	/wiki/Arrondissement_de_Villeneuve-sur-Lot	Arrondissement de Villeneuve-sur-Lot	Arrondissement de Villeneuve-sur-Lot	44.4	0.7	France	Nouvelle-Aquitaine	Lot-et-Garonne	Villeneuve-sur-Lot	47 3	90 733 hab. (2011)	58 hab./km2	1 560 km2	11	92	Вильнёв-сюр-Ло (округ)		Arrondissement of Villeneuve-sur-Lot	Arrondissement Villeneuve-sur-Lot	Okręg Villeneuve-sur-Lot	Distrito de Villeneuve-sur-Lot		Arrondissement di Villeneuve-sur-Lot	Arrondissement Villeneuve-sur-Lot				Arrondissement Villeneuve-sur-Lot	Arondismentul Villeneuve-sur-Lot			Villeneuve-sur-Lot (obvod)				https://ru.wikipedia.org/wiki/Вильнёв-сюр-Ло_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Villeneuve-sur-Lot	https://de.wikipedia.org/wiki/Arrondissement_Villeneuve-sur-Lot	https://pl.wikipedia.org/wiki/Okręg_Villeneuve-sur-Lot	https://es.wikipedia.org/wiki/Distrito_de_Villeneuve-sur-Lot		https://it.wikipedia.org/wiki/Arrondissement_di_Villeneuve-sur-Lot	https://nl.wikipedia.org/wiki/Arrondissement_Villeneuve-sur-Lot				https://cs.wikipedia.org/wiki/Arrondissement_Villeneuve-sur-Lot	https://ro.wikipedia.org/wiki/Arondismentul_Villeneuve-sur-Lot			https://sk.wikipedia.org/wiki/Villeneuve-sur-Lot_(obvod)			
47 2	75	47	2	47157	0		MARMANDE		Marmande	1	/wiki/Arrondissement_de_Marmande	Arrondissement de Marmande	Arrondissement de Marmande	44.5	0.166667	France	Nouvelle-Aquitaine	Lot-et-Garonne	Marmande	47 2	82 717 hab. (2011)	60 hab./km2	1 388 km2	10	98	Марманд (округ)		Arrondissement of Marmande	Arrondissement Marmande	Okręg Marmande	Distrito de Marmande		Arrondissement di Marmande	Arrondissement Marmande				Arrondissement Marmande	Arondismentul Marmande			Marmande (obvod)				https://ru.wikipedia.org/wiki/Марманд_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Marmande	https://de.wikipedia.org/wiki/Arrondissement_Marmande	https://pl.wikipedia.org/wiki/Okręg_Marmande	https://es.wikipedia.org/wiki/Distrito_de_Marmande		https://it.wikipedia.org/wiki/Arrondissement_di_Marmande	https://nl.wikipedia.org/wiki/Arrondissement_Marmande				https://cs.wikipedia.org/wiki/Arrondissement_Marmande	https://ro.wikipedia.org/wiki/Arondismentul_Marmande			https://sk.wikipedia.org/wiki/Marmande_(obvod)			
47 1	75	47	1	47001	1		AGEN		Agen	1	/wiki/Arrondissement_d'Agen	Arrondissement d'Agen	Arrondissement d’Agen	44.2	0.616667	France	Nouvelle-Aquitaine	Lot-et-Garonne	Agen	47 1	118 334 hab. (2011)	117 hab./km2	1 013 km2	12	71	Ажен (округ)		Arrondissement of Agen	Arrondissement Agen	Okręg Agen	Distrito de Agen		Arrondissement di Agen	Arrondissement Agen				Arrondissement Agen	Arondismentul Agen			Agen (obvod)				https://ru.wikipedia.org/wiki/Ажен_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Agen	https://de.wikipedia.org/wiki/Arrondissement_Agen	https://pl.wikipedia.org/wiki/Okręg_Agen	https://es.wikipedia.org/wiki/Distrito_de_Agen		https://it.wikipedia.org/wiki/Arrondissement_di_Agen	https://nl.wikipedia.org/wiki/Arrondissement_Agen				https://cs.wikipedia.org/wiki/Arrondissement_Agen	https://ro.wikipedia.org/wiki/Arondismentul_Agen			https://sk.wikipedia.org/wiki/Agen_(obvod)			
49 1	52	49	1	49007	1		ANGERS		Angers	20	/wiki/Arrondissement_d'Angers	Arrondissement d'Angers	Arrondissement d'Angers	47.46666667	-0.56666667	France	Pays de la Loire	Maine-et-Loire	Angers	None	397 209 hab. (2013)	187 hab./km2	2 127 km2	9	69	Анже (округ)		Arrondissement of Angers	Arrondissement Angers	Okręg Angers	Distrito de Angers		Arrondissement di Angers	Arrondissement Angers				Arrondissement Angers	Arondismentul Angers			Angers (obvod)				https://ru.wikipedia.org/wiki/Анже_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Angers	https://de.wikipedia.org/wiki/Arrondissement_Angers	https://pl.wikipedia.org/wiki/Okręg_Angers	https://es.wikipedia.org/wiki/Distrito_de_Angers		https://it.wikipedia.org/wiki/Arrondissement_di_Angers	https://nl.wikipedia.org/wiki/Arrondissement_Angers				https://cs.wikipedia.org/wiki/Arrondissement_Angers	https://ro.wikipedia.org/wiki/Arondismentul_Angers			https://sk.wikipedia.org/wiki/Angers_(obvod)			
49 3	52	49	3	49328	0		SAUMUR		Saumur	20	/wiki/Arrondissement_de_Saumur	Arrondissement de Saumur	Arrondissement de Saumur	47.2667	-0.0833333	France	Pays de la Loire	Maine-et-Loire	Saumur	None	137 006 hab. (2013)	61 hab./km2	2 229 km2	10	56	Сомюр (округ)		Arrondissement of Saumur	Arrondissement Saumur	Okręg Saumur	Distrito de Saumur		Arrondissement di Saumur	Arrondissement Saumur				Arrondissement Saumur	Arondismentul Saumur			Saumur (obvod)				https://ru.wikipedia.org/wiki/Сомюр_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Saumur	https://de.wikipedia.org/wiki/Arrondissement_Saumur	https://pl.wikipedia.org/wiki/Okręg_Saumur	https://es.wikipedia.org/wiki/Distrito_de_Saumur		https://it.wikipedia.org/wiki/Arrondissement_di_Saumur	https://nl.wikipedia.org/wiki/Arrondissement_Saumur				https://cs.wikipedia.org/wiki/Arrondissement_Saumur	https://ro.wikipedia.org/wiki/Arondismentul_Saumur			https://sk.wikipedia.org/wiki/Saumur_(obvod)			
